location_name,location,season,K,B,M,Q,nu,N,peak_time,A
Texas,48,2023/2024,0.2776288048683006,0.2773830801557544,10.253243816461465,5.734117451290753,0.6294357172732871,39254.14936234085,14.0548,1.0
Texas,48,2024/2025,0.14662236974975745,0.331231170129647,8.104356017782532,5.001171487564256,0.4399691127103262,42908.065791235924,16.207,1.0
US,US,2021/2022,0.21359190161924163,0.09842205875924379,1.71925683375807,3.7022334580853657,0.2960736409127907,116790.4186179829,25.392500000000002,1.0
US,US,2022/2023,0.18174446175044898,0.40463285025284085,5.623674046768695,3.7564558801047143,0.450727841495923,256794.75726754466,9.004900000000001,1.0
US,US,2023/2024,0.18185629264190067,0.19393937172562906,0.7415941557575578,1.3306775677087042,0.0838857942974144,309286.5988582183,13.872300000000001,1.0
US,US,2024/2025,0.15708965844324316,0.3564662575425326,17.490225310772082,1.720391843790596,0.9067922817178238,647744.8309685214,17.110200000000003,1.0
Utah,49,2021/2022,0.9181977019953403,0.1835240585732562,1.8616340004613126,4.161667208423838,0.05614624004898713,6002.846063098384,24.3716,1.0
Utah,49,2022/2023,0.8071687545916116,0.8991375555203053,13.727849357113444,1.0011788689730958,2.657911961778518,6068.766557580085,11.6605,1.0
Utah,49,2023/2024,0.8094551713185758,0.3346858854587128,1.8157140140739896,2.960708339523388,0.05962575424014253,6153.143574576354,12.3467,1.0
Utah,49,2024/2025,0.5077427453891744,0.23949354530053515,0.885632925954022,1.824650945532851,0.05525072362258192,9711.475407684613,14.2742,1.0
Vermont,50,2021/2022,0.9652979077694036,0.495383870518396,24.030107898979026,0.9379189051041744,0.15164807870906566,6145.857901024968,26.316000000000003,1.0
Vermont,50,2022/2023,0.8389945928519766,1.2235739664476024,13.949826938955361,0.7873629176771633,2.6995137958845015,5899.8629945939965,11.6395,1.0
Vermont,50,2023/2024,0.8321352500552821,0.18201927731548137,2.172946390285898,3.6236306994466427,0.19863366853314524,6168.6645744234675,17.575300000000002,1.0
Vermont,50,2024/2025,0.7234719327302491,0.4895440919800067,19.334533350777924,1.1272368669060093,0.734582756066294,6349.53391940123,18.5823,1.0
Virginia,51,2021/2022,0.5672802286177897,0.05963364101752827,0.6441527861247227,0.8826777003736901,0.19184222212781235,7827.517977576147,23.988400000000002,1.0
Virginia,51,2022/2023,0.45541186606665346,0.26608309807572983,0.7552849429132145,1.1152258690107582,0.13696453665405633,10915.584220063212,7.3022,1.0
Virginia,51,2023/2024,0.42909110671619505,0.22302177466710643,0.8479416822370391,1.6630811215357146,0.08811476613560475,12447.905870514256,12.8711,1.0
Virginia,51,2024/2025,0.3507158637583016,0.47056463165374246,20.672157296106548,1.0439607254326082,1.2520732956845504,19117.283390767705,18.2633,1.0
Washington,53,2021/2022,0.7004386051560926,0.3133895473850495,37.52446879985224,0.9843556660884384,1.5293907723209392,6492.367370174465,33.6886,1.0
Washington,53,2022/2023,0.4408020337819787,0.4659236113864136,1.730630409893438,2.791094588488702,0.06664496636657409,10961.599938721723,8.9857,1.0
Washington,53,2023/2024,0.5509784137436776,0.19681127948705054,0.7201129234332703,1.113706298515432,0.07272192455040101,8310.401128272228,13.306000000000001,1.0
Washington,53,2024/2025,0.42062717538268046,0.21392911655487634,0.9665837308154535,2.296220868253422,0.08052895406675892,13143.83085865391,15.3498,1.0
West Virginia,54,2021/2022,0.8215061670195003,0.2087948280776839,2.592976899159502,5.512372890590153,0.0420506651052372,6067.197961553218,25.1933,1.0
West Virginia,54,2022/2023,0.5650059381749805,0.37742396812817597,2.41355805227149,3.8993955665148565,0.2682245150676284,7886.636346104125,8.1572,1.0
West Virginia,54,2023/2024,0.5458963735308342,0.2019549621252642,1.0819993802609544,2.678993758305646,0.09426551661215718,8305.719521049607,16.3506,1.0
West Virginia,54,2024/2025,0.42574708385924226,0.543887703306175,22.488996095611984,0.8921037563592252,1.2172170550597683,10245.530489317402,20.0152,1.0
Wisconsin,55,2021/2022,0.6464266229809528,0.10783949257210666,0.7288840004539551,1.5308516876662823,0.15405337720367415,6941.2436255442135,20.1265,1.0
Wisconsin,55,2022/2023,0.49147806350146567,0.4314671535477319,3.3222905976618207,3.610681858954673,0.1499435949615685,10144.121527904308,9.9633,1.0
Wisconsin,55,2023/2024,0.4767539690946278,0.17283405138519192,0.7671141730830882,1.3950856281604145,0.08935113546403935,10539.81330942652,15.3396,1.0
Wisconsin,55,2024/2025,0.3605406043017531,0.5104579630177751,20.38402888164505,0.9926314437421762,1.0924323760069479,17672.95825012697,18.0002,1.0
Wyoming,56,2021/2022,0.899229952497459,0.07157893189375412,0.6612099899160784,1.0964099899159236,0.22046198811159376,6058.458158777623,22.297,1.0
Wyoming,56,2022/2023,0.8230458574284314,0.35151795653045015,1.0396019438848512,2.0260423491831703,0.08943058044672837,6024.370814423699,8.9382,1.0
Wyoming,56,2023/2024,0.7595923981338313,0.2274949968837614,0.938189403019107,1.9408334869751198,0.09288037930441269,6310.275840653752,13.009300000000001,1.0
Wyoming,56,2024/2025,0.6675529586180284,0.24409662781022873,1.5433337618133103,2.8420887836311395,0.06746654813244168,6746.83382842815,15.614600000000001,1.0
